prey_number,Symbol1,Symbol2,purification_plate,purification_row,purification_col,source_plate,source_row,source_col,conc_ngul,MW,unedit_bait_ul,unedit_prey_ul,ul_bait,ul_prey,ic50_calc,sat_calc,bait_protein_ul_withdouble,bait_protein_ic50,bait_BSA_total,bait_BSA_source1,prey_protein_ul_phase1,prey_protein_sat_phase1,prey_BSA1_phase1,prey_SAV_phase1,prey_BSA2_phase1,prey_protein_ul_phase2,prey_protein_sat_phase2,prey_BSA1_phase2,prey_SAV_phase2,prey_BSA2_phase2,total_vol_consumed,notes
389,BTN3A3,,III,E,4,III,E,4,92.1428956,53059.757,0.028792104,0.014478315,0.057584208,0.014478315,1736.587214,123.3371601,38.09195384,19.04597692,33036.90805,1946.408046,6.036009627,6.036009627,738.4282761,297.7857143,19802.75,3.99746284,3.99746284,489.0382514,197.2142857,13114.75,48.1254263,
388,ASGR2,,III,E,5,III,E,5,98.28209955,60819.281,0.030941179,0.015558993,0.061882358,0.015558993,1615.969442,114.7705569,40.93518002,20.46759001,33034.06482,1943.56482,6.486544159,6.486544159,737.9777416,297.7857143,19802.75,4.295837953,4.295837953,488.7398763,197.2142857,13114.75,51.71756213,
387,AMICA1,,III,E,6,III,E,6,60.07154604,59538.914,0.049556669,0.024919925,0.099113337,0.024919925,1008.945948,71.65809291,65.56347257,32.78173629,33009.43653,1918.936527,10.38911664,10.38911664,734.0751691,297.7857143,19802.75,6.880391234,6.880391234,486.1553231,197.2142857,13114.75,82.83298045,
386,SIRPG,,III,E,7,III,E,7,13.63361673,74061.07,0.27161197,0.136582019,0,0.136582019,184.0861431,13.07429993,0,82.06276498,33075,1984.5,56.94104384,56.94104384,687.5232419,297.7857143,19802.75,37.71029552,37.71029552,455.3254188,197.2142857,13114.75,94.65133936,
385,CD34,,III,E,8,III,E,8,58.25909542,90386.454,0.077572826,0.03900805,0.155145653,0.03900805,644.5556037,45.77809685,102.6288494,51.31442471,32972.37115,1881.871151,16.262456,16.262456,728.2018297,297.7857143,19802.75,10.77012257,10.77012257,482.2655917,197.2142857,13114.75,129.661428,
384,CLSTN1,,III,E,9,III,E,9,120.1383121,108331.42,0.045086125,0.02267188,0.090172251,0.02267188,1108.988621,78.76339638,59.64894386,29.82447193,33015.35106,1924.851056,9.45190685,9.45190685,735.0123789,297.7857143,19802.75,6.259706119,6.259706119,486.7760082,197.2142857,13114.75,75.36055683,
194,MPZL1,,V,E,10,III,E,10,173.7756036,49004.594,0.014099964,0.007090267,0.028199927,0.007090267,3546.108424,251.8542915,18.65425196,9.327125978,33056.34575,1965.845748,2.955932501,2.955932501,741.5083532,297.7857143,19802.75,1.957622844,1.957622844,491.0780914,197.2142857,13114.75,23.5678073,
193,CCDC47,,V,E,11,III,E,11,196.985245,47223.469,0.01198655,0.006027522,0.0239731,0.006027522,4171.342114,296.2600934,15.85820539,7.929102695,33059.14179,1968.641795,2.512874,2.512874,741.9514117,297.7857143,19802.75,1.664198876,1.664198876,491.3715154,197.2142857,13114.75,20.03527826,
381,CLEC10A,,III,E,12,III,E,12,69.35351288,61445.328,0.044298641,0.022275888,0.088597283,0.022275888,1128.702786,80.16355012,58.60710263,29.30355132,33016.3929,1925.892897,9.28681782,9.28681782,735.1774679,297.7857143,19802.75,6.150372751,6.150372751,486.8853415,197.2142857,13114.75,74.0442932,
380,RECK,,III,F,1,III,F,1,46.57665955,119325.26,0.128095554,0.064413764,0.256191108,0.064413764,390.3336105,27.72255756,132.390295,84.73520884,32942.60971,1852.109705,26.85409829,26.85409829,717.6101874,297.7857143,19802.75,17.7846403,17.7846403,475.251074,197.2142857,13114.75,177.0290336,
379,L1CAM,,III,F,2,III,F,2,43.49216307,182646.16,0.209975944,0.105587903,0.419951888,0.105587903,238.1225155,16.91211048,105.153602,103.1527112,32969.8464,1879.346398,44.01959689,44.01959689,700.4446888,297.7857143,19802.75,29.1528201,29.1528201,463.8828942,197.2142857,13114.75,178.326019,
189,ICAM2,,V,F,3,III,F,3,130.8742299,62760.785,0.023977518,0.012057266,0.047955037,0.012057266,2085.286694,148.1027482,31.72225679,15.8611284,33043.27774,1952.777743,5.026674352,5.026674352,739.4376114,297.7857143,19802.75,3.329011246,3.329011246,489.706703,197.2142857,13114.75,40.07794239,
188,MAGT1,,V,F,4,III,F,4,115.6641991,50786.428,0.021954256,0.011039854,0.043908511,0.011039854,2277.462772,161.7516173,29.04548027,14.52274013,33045.95452,1955.45452,4.602515252,4.602515252,739.8617705,297.7857143,19802.75,3.048103768,3.048103768,489.9876105,197.2142857,13114.75,36.69609929,
376,CLM6,,III,F,5,III,F,5,90.38054026,52845.846,0.02923519,0.014701124,0.058470381,0.014701124,1710.267639,121.4678721,38.67815685,19.33907843,33036.32184,1945.821843,6.12889872,6.12889872,738.335387,297.7857143,19802.75,4.058980419,4.058980419,488.9767339,197.2142857,13114.75,48.86603599,
375,GALNT1,,III,F,6,III,F,6,129.3601529,83781.531,0.032383052,0.016284049,0.064766104,0.016284049,1544.017534,109.6603362,42.84277772,21.42138886,33032.15722,1941.657222,6.788820018,6.788820018,737.6754657,297.7857143,19802.75,4.496025922,4.496025922,488.5396884,197.2142857,13114.75,54.12762366,
374,TM9S3,,III,F,7,III,F,7,221.5108719,53429.456,0.012060233,0.006064574,0.024120467,0.006064574,4145.85677,294.4500547,15.9556887,7.977844348,33059.04431,1968.544311,2.528321098,2.528321098,741.9359646,297.7857143,19802.75,1.674429012,1.674429012,491.3612853,197.2142857,13114.75,20.15843881,
184,ATP1B3,,V,F,8,III,F,8,130.6259493,56035.074,0.021448676,0.01078562,0.042897353,0.01078562,2331.14619,165.5643601,28.37659872,14.18829936,33046.6234,1956.123401,4.496525009,4.496525009,739.9677607,297.7857143,19802.75,2.977909702,2.977909702,490.0578046,197.2142857,13114.75,35.85103343,
372,SLC3A2,,III,F,9,III,F,9,181.8164766,75965.975,0.020890839,0.010505108,0.041781678,0.010505108,2393.393576,169.9853392,27.63858007,13.81929004,33047.36142,1956.86142,4.379579375,4.379579375,740.0847063,297.7857143,19802.75,2.900460219,2.900460219,490.1352541,197.2142857,13114.75,34.91861966,
182,KIT,,V,F,10,III,F,10,127.2165125,97624.08,0.038369264,0.019294259,0.076738529,0.019294259,1303.126365,92.5515884,50.76253677,25.38126838,33024.23746,1933.737463,8.043776434,8.043776434,736.4205093,297.7857143,19802.75,5.327144815,5.327144815,487.7085695,197.2142857,13114.75,64.13345801,
181,IGFLR1,,V,F,11,III,F,11,110.0330065,48438.81,0.022011036,0.011068407,0.044022073,0.011068407,2271.587731,161.3343559,29.12060103,14.56030051,33045.8794,1955.379399,4.614418806,4.614418806,739.8498669,297.7857143,19802.75,3.055987125,3.055987125,489.9797272,197.2142857,13114.75,36.79100696,
369,IGSF6,,III,F,12,III,F,12,60.2538119,41369.8,0.034329612,0.017262891,0.068659225,0.017262891,1456.468533,103.4423674,45.41807703,22.70903851,33029.58192,1939.081923,7.196899149,7.196899149,737.2673866,297.7857143,19802.75,4.766284133,4.766284133,488.2694302,197.2142857,13114.75,57.38126031,
179,FGFR1,,V,G,1,III,G,1,201.9254557,81861.791,0.0202703,0.010193065,0.0405406,0.010193065,2466.663057,175.1891376,26.81760681,13.4088034,33048.18239,1957.682393,4.249488844,4.249488844,740.2147969,297.7857143,19802.75,2.814305276,2.814305276,490.221409,197.2142857,13114.75,33.88140093,
367,CD55,,III,G,2,III,G,2,36.34300709,68430.034,0.094144706,0.047341338,0.188289411,0.047341338,531.0973116,37.71997952,124.5534454,62.2767227,32950.44655,1859.946555,19.73660366,19.73660366,724.7276821,297.7857143,19802.75,13.07094332,13.07094332,479.964771,197.2142857,13114.75,157.3609924,
366,CD1A,B2M,III,G,3,III,G,3,35.91844833,94924.469,0.132138878,0.066446978,0.264277755,0.066446978,378.3897735,26.87427369,131.0453237,87.40986759,32943.95468,1853.454676,27.70174533,27.70174533,716.7625404,297.7857143,19802.75,18.34601076,18.34601076,474.6897035,197.2142857,13114.75,177.0930798,
365,CEACAM1,,III,G,4,III,G,4,36.34300709,106179.55,0.146079753,0.073457247,0.292159506,0.073457247,342.2787824,24.30957261,126.408031,96.63175663,32948.59197,1858.091969,30.62432637,30.62432637,713.8399593,297.7857143,19802.75,20.28154596,20.28154596,472.7541683,197.2142857,13114.75,177.3139033,
364,LILRB4,,III,G,5,III,G,5,71.97617908,57158.438,0.039706496,0.019966695,0.079412993,0.019966695,1259.239783,89.4346437,52.53169482,26.26584741,33022.46831,1931.968305,8.324115297,8.324115297,736.1401704,297.7857143,19802.75,5.51280459,5.51280459,487.5229097,197.2142857,13114.75,66.36861471,
363,LILRB1,,III,G,6,III,G,6,88.28826327,78501.797,0.044457663,0.022355853,0.088915326,0.022355853,1124.665506,79.87681153,58.81748807,29.40874404,33016.18251,1925.682512,9.320155268,9.320155268,735.1441304,297.7857143,19802.75,6.172451114,6.172451114,486.8632632,197.2142857,13114.75,74.31009445,
362,KIR2DL5A,,III,G,7,III,G,7,75.78801453,59260.851,0.039096453,0.019659931,0.078192906,0.019659931,1278.888393,90.83014158,51.72460735,25.86230368,33023.27539,1932.775393,8.196225094,8.196225094,736.2680606,297.7857143,19802.75,5.428106856,5.428106856,487.6076074,197.2142857,13114.75,65.3489393,
361,CD22,,III,G,8,III,G,8,33.81783195,108889.99,0.16099493,0.080957451,0.321989861,0.080957451,310.5687855,22.05744215,121.4466464,106.4981464,32953.55335,1863.053354,33.7511612,33.7511612,710.7131245,297.7857143,19802.75,22.35235214,22.35235214,470.6833621,197.2142857,13114.75,177.5501597,
360,CD47,,III,G,9,III,G,9,17.0701979,58107.908,0.170202795,0.085587691,0.340405591,0.085587691,293.7672081,20.86414831,118.3837422,112.5891491,32956.61626,1866.116258,35.68150853,35.68150853,708.7827772,297.7857143,19802.75,23.63076159,23.63076159,469.4049527,197.2142857,13114.75,177.6960123,
359,EMB,,III,G,10,III,G,10,89.43100143,71081.118,0.039740759,0.019983925,0.079481519,0.019983925,1258.154119,89.35753689,52.57702453,26.28851226,33022.42298,1931.922975,8.331298194,8.331298194,736.1329875,297.7857143,19802.75,5.517561601,5.517561601,487.5181527,197.2142857,13114.75,66.42588432,
11,FCGRT,B2M,VII,G,1,III,G,11,178.6689064,86484.342,0.024202404,0.012170352,0.048404809,0.012170352,2065.910456,146.7265949,32.01978083,16.00989042,33042.98022,1952.480219,5.073819688,5.073819688,739.390466,297.7857143,19802.75,3.360234147,3.360234147,489.6754801,197.2142857,13114.75,40.45383467,
357,PECAM1,,III,G,12,III,G,12,55.58783899,103581.81,0.093169488,0.046850943,0.186338976,0.046850943,536.656378,38.11479958,123.2632327,61.63161634,32951.73677,1861.236767,19.53215795,19.53215795,724.9321278,297.7857143,19802.75,12.93554524,12.93554524,480.100169,197.2142857,13114.75,155.7309359,
356,HFE,B2M,III,H,1,III,H,1,28.46652552,93773.077,0.164707626,0.082824406,0.329415253,0.082824406,303.5682142,21.56024248,120.2116552,108.9540948,32954.78834,1864.288345,34.52949503,34.52949503,709.9347907,297.7857143,19802.75,22.86781861,22.86781861,470.1678957,197.2142857,13114.75,177.6089688,
355,GLMP,,III,H,2,III,H,2,108.9960346,71887.837,0.032977272,0.016582857,0.065954543,0.016582857,1516.195773,107.6843589,43.62893048,21.81446524,33031.37107,1940.87107,6.913392931,6.913392931,737.5508928,297.7857143,19802.75,4.578526717,4.578526717,488.4571876,197.2142857,13114.75,55.12085013,
354,SLITRK4,,III,H,3,III,H,3,61.13977714,96395.243,0.078831857,0.039641162,0.157663713,0.039641162,634.2613519,45.04697101,104.2945464,52.14727321,32970.70545,1880.205454,16.52640053,16.52640053,727.9378852,297.7857143,19802.75,10.94492489,10.94492489,482.0907894,197.2142857,13114.75,131.7658718,
353,CEACAM21,,III,H,4,III,H,4,137.5169358,57207.341,0.020800108,0.010459483,0.041600215,0.010459483,2403.833729,170.7268273,27.51854224,13.75927112,33047.48146,1956.981458,4.36055831,4.36055831,740.1037274,297.7857143,19802.75,2.887863155,2.887863155,490.1478511,197.2142857,13114.75,34.7669637,
352,ALPL,,III,H,5,III,H,5,116.4117361,91657.702,0.039367896,0.019796428,0.078735792,0.019796428,1270.07042,90.20386508,52.08372618,26.04186309,33022.91627,1932.416274,8.253130673,8.253130673,736.211155,297.7857143,19802.75,5.465793665,5.465793665,487.5699206,197.2142857,13114.75,65.80265052,
351,IL12RB1,,III,H,6,III,H,6,46.48530393,100340.5,0.107927121,0.054271923,0.215854241,0.054271923,463.2755859,32.90309559,139.0991226,71.39379023,32935.90088,1845.400877,22.62596489,22.62596489,721.8383208,297.7857143,19802.75,14.98447807,14.98447807,478.0512362,197.2142857,13114.75,176.7095656,
350,KIR2DL2,,III,H,7,III,H,7,63.69609442,60354.232,0.047376713,0.023823719,0.094753426,0.023823719,1055.370805,74.95531286,62.67939162,31.33969581,33012.32061,1921.820608,9.93210831,9.93210831,734.5321774,297.7857143,19802.75,6.577728722,6.577728722,486.4579856,197.2142857,13114.75,79.18922866,
349,PTPRF,,III,H,8,III,H,8,79.23215847,147947.34,0.093363189,0.046948347,0.186726378,0.046948347,535.5429741,38.03572259,123.5194993,61.75974964,32951.4805,1860.980501,19.57276568,19.57276568,724.89152,297.7857143,19802.75,12.96243848,12.96243848,480.0732758,197.2142857,13114.75,156.0547034,
348,TREML1,,III,H,9,III,H,9,171.0992797,46544.301,0.013601548,0.006839636,0.027203096,0.006839636,3676.052192,261.0832523,17.99484788,8.99742394,33057.00515,1966.505152,2.851444048,2.851444048,741.6128417,297.7857143,19802.75,1.888423367,1.888423367,491.1472909,197.2142857,13114.75,22.73471529,
347,KIR2DL1,,III,H,10,III,H,10,126.8173267,60410.241,0.023817818,0.01197696,0.047635637,0.01197696,2099.268677,149.0957867,31.51097367,15.75548683,33043.48903,1952.989026,4.993194658,4.993194658,739.4710911,297.7857143,19802.75,3.306838678,3.306838678,489.7288756,197.2142857,13114.75,39.811007,
346,SEMA6B,,III,H,11,III,H,11,64.06846798,107938.2,0.084236601,0.042358977,0.168473203,0.042358977,593.5662071,42.15669085,111.4450237,55.72251183,32963.55498,1873.054976,17.65945739,17.65945739,726.8048283,297.7857143,19802.75,11.69531347,11.69531347,481.3404008,197.2142857,13114.75,140.7997945,
,3057,rCD4,VII,H,5,III,H,12,93.08474652,28490.8841,0.015303734,0.007695592,0.030607468,0.007695592,3267.176483,232.0437843,20.24684015,10.12342007,33054.75316,1964.25316,3.208292296,3.208292296,741.2559934,297.7857143,19802.75,2.124752946,2.124752946,490.9109613,197.2142857,13114.75,25.57988539,
345,TM87A,,IV,A,1,IV,A,1,31.84665953,60568.03,0.095093223,0.047818306,0.190186446,0.047818306,525.7998243,37.34373752,125.8083342,62.90416708,32949.19167,1858.691666,19.93545197,19.93545197,724.5288337,297.7857143,19802.75,13.20263442,13.20263442,479.8330799,197.2142857,13114.75,158.9464206,
250,TMEM132A,,V,A,2,IV,A,2,99.28223335,108748.26,0.054767231,0.027540093,0.109534462,0.027540093,912.954684,64.84053154,72.45704651,36.22852325,33002.54295,1912.042953,11.48146488,11.48146488,732.9828208,297.7857143,19802.75,7.60381975,7.60381975,485.4318945,197.2142857,13114.75,91.54233114,
249,CD28,,V,A,3,IV,A,3,10.16795995,54720.84,0.269084656,0.135311141,0,0.135311141,185.815129,13.19709723,0,82.92753404,33075,1984.5,56.41121472,56.41121472,688.053071,297.7857143,19802.75,37.35940606,37.35940606,455.6763082,197.2142857,13114.75,93.77062078,
342,STIM1,,IV,A,4,IV,A,4,110.8522684,56154.915,0.025328717,0.012736726,0.050657434,0.012736726,1974.043917,140.2019828,33.50989277,16.75494639,33041.49011,1950.990107,5.309941208,5.309941208,739.1543445,297.7857143,19802.75,3.51661014,3.51661014,489.5191041,197.2142857,13114.75,42.33644412,
341,NECT3,,IV,A,5,IV,A,5,68.50420272,82214.792,0.060007115,0.030175007,0.120014231,0.030175007,833.2345197,59.17858805,79.38941371,39.69470685,32995.61059,1905.110586,12.57996026,12.57996026,731.8843255,297.7857143,19802.75,8.331319326,8.331319326,484.704395,197.2142857,13114.75,100.3006933,
246,ATP6AP2,,V,A,6,IV,A,6,86.42752671,46042.885,0.026636702,0.013394456,0.053273403,0.013394456,1877.10928,133.3174205,35.24035638,17.62017819,33039.75964,1949.259644,5.584148592,5.584148592,738.8801371,297.7857143,19802.75,3.698209226,3.698209226,489.3375051,197.2142857,13114.75,44.5227142,
339,FCGR3B,,IV,A,7,IV,A,7,95.76154221,63193.074,0.032995017,0.01659178,0.065990034,0.01659178,1515.380344,107.6264449,43.65240731,21.82620365,33031.34759,1940.847593,6.917113044,6.917113044,737.5471727,297.7857143,19802.75,4.580990433,4.580990433,488.4547239,197.2142857,13114.75,55.15051078,
244,MCEMP1,,V,A,8,IV,A,8,55.21036759,45204.562,0.040938472,0.020586203,0.081876944,0.020586203,1221.34504,86.74325569,54.16159875,27.08079938,33020.8384,1930.338401,8.582388104,8.582388104,735.8818976,297.7857143,19802.75,5.683850697,5.683850697,487.3518636,197.2142857,13114.75,68.42783755,
337,CTLA4,,IV,A,9,IV,A,9,88.36295587,47886.313,0.027096373,0.013625605,0.054192747,0.013625605,1845.265387,131.0557803,35.84850205,17.92425103,33039.1515,1948.651498,5.680514694,5.680514694,738.783771,297.7857143,19802.75,3.76202952,3.76202952,489.2736848,197.2142857,13114.75,45.29104627,
336,TREM1,,IV,A,10,IV,A,10,117.0332634,58578.906,0.025026605,0.012584807,0.050053211,0.012584807,1997.873831,141.8944482,33.11019893,16.55509947,33041.8898,1951.389801,5.246606156,5.246606156,739.2176796,297.7857143,19802.75,3.474665291,3.474665291,489.561049,197.2142857,13114.75,41.83147038,
335,PTGFRN,,IV,A,11,IV,A,11,37.32085313,116276.92,0.155780094,0.078335133,0.311560188,0.078335133,320.9652709,22.7958289,123.1813096,103.048532,32951.81869,1861.31869,32.65791689,32.65791689,711.8063688,297.7857143,19802.75,21.62833018,21.62833018,471.4073841,197.2142857,13114.75,177.4675567,
334,CD274,,IV,A,12,IV,A,12,171.2200068,60629.061,0.017705017,0.008903094,0.035410033,0.008903094,2824.058364,200.572327,23.42373686,11.71186843,33051.57626,1961.076263,3.711699898,3.711699898,740.7525858,297.7857143,19802.75,2.45814426,2.45814426,490.57757,197.2142857,13114.75,29.59358102,
333,HEG1,,IV,B,1,IV,B,1,22.10631867,207845.95,0.470105297,0.236395806,0,0.236395806,106.3591505,7.553916938,24.5,14.14447356,33050.5,1960,98.55341167,98.55341167,645.910874,297.7857143,19802.75,65.26888214,65.26888214,427.7668322,197.2142857,13114.75,188.3222938,increase conc due to band discrepancyshould be 299 ($AK$7/(R141)) but 24.5 all have to spare
332,DSC1,,IV,B,2,IV,B,2,31.30714651,106869.8,0.17067956,0.085827436,0.341359121,0.085827436,292.9466184,20.80586778,118.2251511,112.9045291,32956.77485,1866.274849,35.78145807,35.78145807,708.6828276,297.7857143,19802.75,23.69695508,23.69695508,469.3387592,197.2142857,13114.75,177.7035642,
331,DLL4,,IV,B,3,IV,B,3,49.1230791,76605.64,0.077973166,0.039209363,0.155946332,0.039209363,641.2462464,45.54305727,103.1584986,51.57924929,32971.8415,1881.341501,16.34638363,16.34638363,728.1179021,297.7857143,19802.75,10.82570525,10.82570525,482.210009,197.2142857,13114.75,130.3305875,
236,CD86,,V,B,4,IV,B,4,71.54763877,73653.992,0.051471994,0.02588306,0.102943987,0.02588306,971.4020493,68.99162282,68.09744744,34.04872372,33006.90255,1916.402553,10.79064755,10.79064755,733.6736382,297.7857143,19802.75,7.146312757,7.146312757,485.8894015,197.2142857,13114.75,86.03440775,
329,CD40LG,,IV,B,5,IV,B,5,27.55080003,60430.63,0.10967128,0.055148986,0.21934256,0.055148986,455.9078738,32.37982058,138.5189455,72.54755161,32936.48105,1845.981055,22.99161244,22.99161244,721.4726733,297.7857143,19802.75,15.22663515,15.22663515,477.8090791,197.2142857,13114.75,176.7371931,
328,CR2,,IV,B,6,IV,B,6,17.02429475,124814.6,0.366577887,0.184336309,0,0.184336309,136.3966615,9.687262892,57.7,49.56835855,33017.3,1926.8,76.84980721,76.84980721,667.6144785,297.7857143,19802.75,50.89525491,50.89525491,442.1404594,197.2142857,13114.75,185.4450621,should be 232 but only have 57.7
233,MET,,V,B,7,IV,B,7,69.08739669,113250.62,0.081961852,0.041215103,0.163923705,0.041215103,610.0398981,43.32669731,108.4355305,54.21776527,32966.56447,1876.064469,17.18257638,17.18257638,727.2817093,297.7857143,19802.75,11.3794899,11.3794899,481.6562244,197.2142857,13114.75,136.9975968,
326,IL18R1,,IV,B,8,IV,B,8,80.40459504,73937.875,0.045978638,0.023120686,0.091957276,0.023120686,1087.461535,77.23448402,60.82973776,30.41486888,33014.17026,1923.670262,9.639014168,9.639014168,734.8252715,297.7857143,19802.75,6.38362152,6.38362152,486.6520928,197.2142857,13114.75,76.85237345,
51,SUSD1,,VII,B,1,IV,B,9,68.9755533,113509.34,0.082282298,0.041376241,0.164564595,0.041376241,607.6641208,43.15796313,108.8594797,54.42973983,32966.14052,1875.64052,17.2497549,17.2497549,727.2145308,297.7857143,19802.75,11.42398015,11.42398015,481.6117341,197.2142857,13114.75,137.5332147,
324,SIRPB2,,IV,B,10,IV,B,10,48.84055106,65070.048,0.066614777,0.033497716,0.133229553,0.033497716,750.5842175,53.30853817,88.1313495,44.06567475,32986.86865,1896.36865,13.96519791,13.96519791,730.4990878,297.7857143,19802.75,9.248719458,9.248719458,483.7869948,197.2142857,13114.75,111.3452669,
